Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
Kakamega-101_S80_L001_paired_trim_R1	33.62009434421047	33.62155327530029	33.83241744881583	33.84788211836794	33.96902202985946	36.19598307639936	36.122404318436026	35.533239313329766	35.40461022224384	35.86543792248212	37.79994164275641	38.08735106745125	38.35533725623693	38.23150318533288	38.08622325266721	38.23578362338921	38.3751188635491	38.43717271714347	38.21091019376028	38.53987588386809	38.40204535547578	38.391535806641585	38.175102041606934	38.32558178930211	38.2692643202296	38.45472688906783	38.50776356429442	38.45978128748404	38.36985728612664	38.30325324759552	38.3920260800923	38.34952740766484	38.29165248361382	38.541406886809725	38.41547646589227	38.38292068589003	38.294995599376065	38.15805915848115	38.150686938047286	38.224968770842636	38.07382863499576	37.87237606783883	37.76793768405795	37.67698828653177	37.66564064904437	37.51471405716753	37.22927913492681	37.141809314593324	36.909884697066765	36.89349230708537	36.9212563534685	36.754755675089896	36.575929862137166	36.59191869677528	36.42191770177722	36.22241415968644	36.2894299204759	35.64332697069345
Kakamega-101_S80_L001_paired_trim_R2	33.11744395273063	32.942518115061034	33.20512571122891	33.37723094879152	33.401303311773574	35.912123717356415	35.69644507124447	34.91523610368137	34.92992267665224	35.534892768564895	37.54156494674901	37.796226231580995	38.0204833925011	37.919097407965765	37.663180638610434	38.05940792164724	38.192294860735856	38.23788932159854	38.02909921937926	38.369747242553984	38.11554029459301	38.06167559649508	37.78945410633415	37.92900426458539	37.81870286635606	38.065195846933065	38.101117847030174	38.03374667716687	37.884924429145585	37.73579611161081	37.82881992382765	37.85401348726423	37.86801442831415	38.11218318427119	37.97310290635772	37.78928340543588	37.60692137155418	37.35432018909932	37.27080684048532	37.53129406588188	37.25610861629507	36.94522198624734	36.84496986381588	36.60377688803548	36.43451841543718	36.29580540356605	36.0716844292085	35.84365369891909	35.44242697595025	35.40505756035613	35.04484214224483	34.68848435439894	34.503349893149064	34.289772061750924	34.026782194144786	33.017712435600416	32.68896737710699	33.15858653019005
Kakamega-102_S81_L001_paired_trim_R1	33.579584002856635	33.58168184252812	33.81655061596143	33.81539010890912	33.94237636136404	36.21906802356722	36.12078200321371	35.52727191572934	35.41599714336726	35.86223888591323	37.80060703445813	38.07371005177647	38.318987680771286	38.21571148009284	38.0957792736119	38.24428384913043	38.36054800743997	38.4074757417828	38.193716165690034	38.54483197535954	38.402266470708966	38.376654334657005	38.126395185606086	38.335662343395825	38.27366763157353	38.44282455480096	38.488109064091816	38.47867998382945	38.3513263468047	38.266879969808826	38.34884874749697	38.342376406816115	38.295467818829735	38.50441615566999	38.38327994905706	38.38624406315074	38.312261641710904	38.16099157328773	38.13003695680933	38.204135178499754	38.080966951044886	37.85191910529216	37.71166672283569	37.63825032785312	37.626620239028725	37.49267817877448	37.229876212608495	37.09956966083898	36.856221545656375	36.8728302288203	36.91887027745078	36.72694445267876	36.55314413736338	36.54734973416678	36.366475826381084	36.19002308795427	36.22819254332144	35.57384939611078
Kakamega-102_S81_L001_paired_trim_R2	33.011381896089986	32.7840564184967	32.769014461703264	32.958355650776646	33.22888769862524	35.90568648455633	35.78994822353151	35.008257454026065	34.95652562042493	35.44202820924835	37.49319764327799	37.75908766291734	37.97396000714158	37.84433136939832	37.60926712938324	37.99602254728717	38.089076536850015	38.13655220829979	37.93830902329753	38.29678058849527	38.0532114132855	37.839718052371765	37.462802468297625	37.701922331972995	37.5772164764665	37.844033492682044	37.91158863397396	37.82229810134351	37.56537370101928	37.374203798081304	37.47087369846167	37.52976332722581	37.670586300042764	37.922205841723624	37.725098753856415	37.51952851479051	37.397010844639986	37.12017673327911	36.9264361295039	37.245318855714075	37.00628770885759	36.605494727655326	36.561754318873184	36.330739867779506	36.15173999679288	36.008527812871655	35.780193992876136	35.50100651030337	35.162559053095194	35.02799975772542	34.81180494958171	34.39842797902232	34.290610889747896	33.935778495303495	33.69748842089293	32.775892827694676	32.51084730152594	32.94913207332576
Kakamega-103_S82_L001_paired_trim_R1	33.56986771600804	33.568235097119896	33.79855994641661	33.78859678499665	33.92979738780978	36.21278466175485	36.12533489618218	35.49979068988613	35.37278131279304	35.842573677160075	37.813747488278636	38.12569490957803	38.45093770931011	38.2771935699933	38.06124135014513	38.25973934146549	38.34606272956178	38.4152806028747	38.20328272936082	38.424033242668266	38.25964153105311	38.42150664772752	38.1313149302523	38.31107223384568	38.39634170149085	38.48078607626094	38.498690951997	38.492301711601925	38.3343705687556	38.18998193507174	38.228020649513475	38.29795756152654	38.462157816843394	38.56281939893713	38.47463903385561	38.40683843135796	38.31080722284279	38.28707055939668	38.35768969458357	38.34784138534	38.16518843864348	37.88701579950489	37.5149548350113	37.49592902393423	37.65855221609524	37.66894408217374	37.31057328539458	37.17742056643476	36.93574907978496	36.77725693632758	36.788634970197045	36.552229357725835	36.523881352279226	36.52237376918282	36.32166578475919	36.2372298086121	36.30731685603523	35.345326107029344
Kakamega-103_S82_L001_paired_trim_R2	32.296759879437374	32.063127930341594	32.61055760214334	33.115622906898864	33.26691225720027	35.91962491627596	35.76117716008037	34.98719022103148	34.90635465505693	35.38714835900871	37.46937374413931	37.79099966510382	38.07794708640321	37.89459142665773	37.572212835544946	37.9889479111353	38.0503993256847	38.100477633451945	37.90529599717572	38.20863297313304	37.955882294525715	38.00205066561318	37.687882596376525	37.8417203049144	37.8378285231969	38.01703241855932	37.93728585166832	37.79788187144582	37.70766902397515	37.47917179642796	37.45074599772446	37.61302380353841	37.767995740429534	37.85293255292878	37.7847209629269	37.546031001952194	37.18533500764285	37.185238757813586	37.24487573912881	37.23667511045578	36.8993503334555	36.366511387545145	35.93065461989049	35.69282489361996	35.72347015914833	35.845088230778856	35.50959078237604	35.18115376209191	34.71999294872603	34.415582885580434	33.92649871193318	33.154450725589	33.10653232277126	32.839539403575635	32.29261517975545	31.48213156152554	31.290999693848313	32.178425418044306
Kakamega-105_S83_L001_paired_trim_R1	33.51018383425737	33.53487014881821	33.77297928217099	33.75517945725124	33.898628538079954	36.26081120513569	36.200408520571926	35.507499270498975	35.38138313393639	35.83027721038809	37.793031806244535	38.06858476801868	38.349798657718125	38.23229646921506	38.0922681931914	38.237650347607676	38.30747122280457	38.41473933192999	38.204900378005576	38.465684208451904	38.38844294638786	38.33809763032938	38.21479715329711	38.27635959493887	38.2307011909226	38.43765941982082	38.46989831119318	38.45216134024281	38.364007899312256	38.30404581869435	38.36033621543964	38.25792531338499	38.29043712797532	38.487503707952705	38.3944709781292	38.32990867300061	38.28687458449425	38.151634594808925	38.09730792381041	38.139559721852	37.965208901341406	37.78904765051412	37.65917860358163	37.52943639272313	37.552517521481086	37.36646974639028	37.10533711021641	37.021136081616284	36.762738171820686	36.75236353123238	36.80076325665001	36.59909997785928	36.39174060277835	36.309556442521384	36.12511963445352	36.02828939035681	36.136750077940306	35.42393408834296
Kakamega-105_S83_L001_paired_trim_R2	32.9772979282171	32.74881820834549	33.03168952436533	33.22702071782901	33.25561715786402	35.956696819375544	35.728917420484386	34.85929384301138	34.819025386635545	35.372874234023925	37.37965567551795	37.64692150569011	37.898826962357745	37.78425444995623	37.57695680884254	37.96366447412723	38.02878134843947	38.10536148128805	37.922703808936305	38.185034023221476	38.066870658514176	38.001002089440036	37.90369684494694	37.938584445884615	37.867006357701435	38.065405338517806	38.07000979887722	38.00997297873382	37.8973998477811	37.73639076343246	37.811178992605036	37.65204359754519	37.80596501540764	37.939776570480966	37.78658766333142	37.63320558259444	37.45366309644655	37.167681527029366	36.96244711086294	37.04232102601918	36.811879253058535	36.3695903789005	36.30790560515997	35.925831329453686	35.79751317110286	35.67448892030084	35.518463763236994	35.29918251094655	34.865639391325935	34.86583927851551	34.65889761520344	34.307713937755366	34.03900583636961	33.81312230944305	33.54974064182898	32.74643472706272	32.3113741241046	32.90810009463593
Kakamega-106_S84_L001_paired_trim_R1	33.52112330112985	33.51621090551826	33.7475847388243	33.76281316522024	33.880710659898476	36.246192893401016	36.16112657606026	35.57524152611757	35.37989192729655	35.815441296872436	37.78675290650074	38.078287211396756	38.372883576224	38.27723923366629	38.16946127394793	38.26494280345712	38.358047342124664	38.441771884043156	38.208315708715865	38.44246068143686	38.29322583878708	38.26449936573751	38.14146571538349	38.27934608715488	38.25991803200642	38.40432130405678	38.43436804384213	38.40708554818426	38.2963083981742	38.22526768091292	38.28144572919276	38.28480030252571	38.295609089279075	38.425302310061625	38.28811486030511	38.25946011698852	38.1749854238382	38.07518348124352	38.00856462799322	38.07159148701676	37.984955370275465	37.72255422905711	37.60586103555403	37.52284378404016	37.53479672334169	37.46310088527734	37.204245402960574	37.14356197120126	36.894111222171794	36.80375887090096	36.78018479347056	36.60368104437851	36.46634939831301	36.41466082482286	36.2971771657495	36.099774385807414	36.10774030995934	35.15674078594168
